Card ID,Container,Folder Name,"File, TCG","File, OCG",Cen?,Patched?,Art #,English Name,Japanese Name,German Name,Korean Name
12540,Common,0000,60a81489,60a81489,No,#N/A,,Red Nova,レッド・ノヴァ,Rote Nova,레드 노바
12541,Common,0000,17af241f,17af241f,No,#N/A,,Zushin the Sleeping Giant,眠れる巨人ズシン,Zushin der schlafende Riese,잠자는 거인 즈신
12542,Common,0000,8ea675a5,8ea675a5,No,#N/A,,Hand-Holding Genie,手をつなぐ魔人,Händchen haltender Dschinn,손 잡는 마인
12543,Common,0000,f9a14533,f9a14533,No,#N/A,,Scrum Force,スクラム・フォース,Drängkraft,스크럼 포스
12544,Common,0000,67c5d090,67c5d090,No,#N/A,,Number 100: Numeron Dragon,Ｎｏ．１００　ヌメロン・ドラゴン,Nummer 100: Numerondrache,No.100 누메론 드래곤
12545,Common,0000,10c2e006,10c2e006,No,#N/A,,Number 24: Dragulas the Vampiric Dragon,Ｎｏ．２４　竜血鬼ドラギュラス,"Nummer 24: Dragulas, der blutsaugende Drache",No.24 룡혈귀 드라큐라스
12546,Common,0000,89cbb1bc,89cbb1bc,No,#N/A,,Number 45: Crumble Logos the Prophet of Demolition,Ｎｏ．４５　滅亡の予言者　クランブル・ロゴス,Nummer 45: Crumble Logos der Prophet des Abbruchs,No.45 멸망의 예언자 크램블 로고스
12547,Common,0000,fecc812a,fecc812a,No,#N/A,,Number 51: Finisher the Strong Arm,Ｎｏ．５１　怪腕のフィニッシュ・ホールド,Nummer 51: Finisher der Schläger,No.51 괴완의 피니시 홀드
12548,Common,0000,6e739cbb,6e739cbb,No,#N/A,,Number 59: Crooked Cook,Ｎｏ．５９　背反の料理人,Nummer 59: Der gebeugte Koch,No.59 백 더 쿡
12549,Common,0000,1974ac2d,1974ac2d,No,#N/A,,Number 78: Number Archive,Ｎｏ．７８　ナンバーズ・アーカイブ,Nummer 78: Nummernarchiv,No.78 넘버즈 아카이브
12550,Common,0000,79b325c8,79b325c8,No,#N/A,,Number 98: Antitopian,Ｎｏ．９８　絶望皇ホープレス,Nummer 98: Antitopianer,No.98 절망황 호프리스
12551,Common,0000,0eb4155e,0eb4155e,No,#N/A,,Cipher Wing,光波翼機,Cipher-Flügel,사이퍼 윙
12552,Common,0000,97bd44e4,97bd44e4,No,#N/A,,Galaxy-Eyes Cipher Dragon,銀河眼の光波竜,Galaxieaugen-Cipher-Drache,갤럭시아이즈 사이퍼 드래곤
12553,Common,0000,e0ba7472,e0ba7472,No,#N/A,,Galaxy Stealth Dragon,銀河影竜,Galaxie-Tarnkappendrache,갤럭시 스텔스 드래곤
12554,Common,0000,7edee1d1,7edee1d1,No,#N/A,,Flower Cardian Pine,花札衛－松－,Blumen-Kartian Kiefer,카디언－소나무－
12555,Common,0000,09d9d147,09d9d147,No,#N/A,,Flower Cardian Zebra Grass,花札衛－芒－,Blumen-Kartian Zebragras,카디언－억새－
12556,Common,0000,90d080fd,90d080fd,No,#N/A,,Flower Cardian Willow,花札衛－柳－,Blumen-Kartian Weide,카디언－버들－
12557,Common,0000,e7d7b06b,e7d7b06b,No,#N/A,,Flower Cardian Paulownia,花札衛－桐－,Blumen-Kartian Paulownie,카디언－오동－
12558,Common,0000,7768adfa,7768adfa,No,#N/A,,Flower Cardian Pine with Crane,花札衛－松に鶴－,Blumen-Kartian Kiefer mit Kranich,카디언－소나무에 학－
12559,Common,0000,006f9d6c,006f9d6c,No,#N/A,,Flower Cardian Zebra Grass with Moon,花札衛－芒に月－,Blumen-Kartian Zebragras mit Mond,카디언－억새에 달－
12560,Common,0000,529e760b,529e760b,No,#N/A,,Flower Cardian Willow with Calligrapher,花札衛－柳に小野道風－,Blumen-Kartian Weide mit Kalligraf,카디언－버들에 소야도풍－
12561,Common,0000,2599469d,2599469d,No,#N/A,,Flower Cardian Paulownia with Phoenix,花札衛－桐に鳳凰－,Blumen-Kartian Paulownie mit Phönix,카디언－오동에 봉황－
12562,Common,0000,bc901727,bc901727,No,#N/A,,Flower Cardian Lightshower,花札衛－雨四光－,Blumen-Kartian Lichtschauer,카디언－비사광－
12563,Common,0000,cb9727b1,cb9727b1,No,#N/A,,Flower Gathering,花合わせ,Blumen sammeln,하나아와세
12564,Common,0000,55f3b212,55f3b212,No,#N/A,,Silent Swordsman,沈黙の剣士－サイレント・ソードマン,Schweigsamer Schwertkämpfer,침묵의 검사－사일런트 스워드맨
12565,Common,0000,22f48284,22f48284,No,#N/A,,Silent Magician,沈黙の魔術師－サイレント・マジシャン,Schweigsamer Magier,침묵의 마술사－사일런트 매지션
12566,Common,0000,bbfdd33e,bbfdd33e,No,#N/A,,Silent Sword Slash,沈黙の剣,Schweigsamer Schwerthieb,침묵의 검
12567,Common,0000,ccfae3a8,ccfae3a8,No,#N/A,,Silent Burning,サイレント・バーニング,Schweigsames Brennen,사일런트 버닝
12568,TCG/OCG,0000,5c45fe39,72d02295,Yes,Yes,,Magnet Reverse,マグネット・リバース,Magnetische Umkehr,마그넷 리버스
12569,Common,0000,2b42ceaf,2b42ceaf,No,#N/A,,Magnet Force,マグネット・フォース,Magnetkraft,마그넷 포스
12570,Common,0000,4b85474a,4b85474a,No,#N/A,,Neutron Blast,アルティメット・バースト,Neutronenblitz,궁극의 우뢰탄
12571,TCG/OCG,0000,3c8277dc,1217ab70,Yes,Yes,,Tribute Burial,埋葬されし生け贄,Traueropfer,매장된 제물
12572,Common,0000,a58b2666,a58b2666,No,#N/A,,Dark Sanctuary,ダーク・サンクチュアリ,Finstere Zuflucht,암흑 성역
12573,Common,0000,d28c16f0,d28c16f0,No,#N/A,,Alpha The Electromagnet Warrior,電磁石の戦士α,"Alpha, Elektromagnetkrieger",엘렉트로 마그넷 워리어 α
12574,Common,0000,4ce88353,4ce88353,No,#N/A,,Beta The Electromagnet Warrior,電磁石の戦士β,"Beta, Elektromagnetkrieger",엘렉트로 마그넷 워리어 β
12575,Common,0000,3befb3c5,3befb3c5,No,#N/A,,Gamma The Electromagnet Warrior,電磁石の戦士γ,"Gamma, Elektromagnetkrieger",엘렉트로 마그넷 워리어 γ
12576,Common,0000,a2e6e27f,a2e6e27f,No,#N/A,,Berserkion the Electromagna Warrior,電磁石の戦士マグネット・ベルセリオン,"Berserkion, Elektromagnetkrieger",전자석의 전사 마그넷 벨세리온
12577,Common,0000,d5e1d2e9,d5e1d2e9,No,#N/A,,Kuribohrn,クリボーン,Kuribohrn,크리보온
12578,Common,0000,455ecf78,455ecf78,No,#N/A,,Magnetic Field,マグネット・フィールド,Magnetfeld,마그넷 필드
12579,Common,0000,3259ffee,3259ffee,No,#N/A,,Dark Magic Inheritance,黒魔術の継承,Dunkles magisches Erbe,흑마술의 계승
12580,Common,0000,cc1d5b85,cc1d5b85,No,#N/A,,Magnet Conversion,マグネット・コンバージョン,Magnetische Umwandlung,마그넷 컨버전
12581,Common,0000,bb1a6b13,bb1a6b13,No,#N/A,,Imperion Magnum the Superconductive Battlebot,超電導戦機インペリオン・マグナム,"Imperion Magnum, der superleitende Kampfroboter",초전도전기 인페리온 매그넘
12582,Common,0000,22133aa9,22133aa9,No,#N/A,,A-Assault Core,Ａ－アサルト・コア,A-Angriffskern,A－어썰트 코어
12583,Common,0000,55140a3f,55140a3f,No,#N/A,,B-Buster Drake,Ｂ－バスター・ドレイク,B-Busterdrachling,B－버스터 드레이크
12584,Common,0000,cb709f9c,cb709f9c,No,#N/A,,C-Crush Wyvern,Ｃ－クラッシュ・ワイバーン,C-Crashwyvern,C－크러시 와이반
12585,Common,0000,bc77af0a,bc77af0a,No,#N/A,,Heavy Mech Support Armor,強化支援メカ・ヘビーアーマー,Schwerer Unterstützungs-Mech-Panzer,강화지원메카 헤비아머
12586,Common,0000,257efeb0,257efeb0,No,#N/A,,Union Hangar,ユニオン格納庫,Union-Hangar,유니온 격납고
12587,Common,0000,5279ce26,5279ce26,No,#N/A,,Majesty with Eyes of Blue,青き眼の威光,Majestät mit den blauen Augen,파란 눈의 위광
12588,TCG/OCG,0000,c2c6d3b7,ec530f1b,Yes,Yes,,Union Scramble,スクランブル・ユニオン,Union-Alarmstart,스크램블 유니온
12589,TCG/OCG,0000,b5c1e321,9b543f8d,Yes,Yes,,A-to-Z-Dragon Buster Cannon,ＡｔｏＺ－ドラゴン・バスターキャノン,A-bis-Z-Drachenbuster-Kanone,AtoZ－드래곤 버스터캐논
12590,Common,0000,d5066ac4,d5066ac4,No,#N/A,,ABC-Dragon Buster,ＡＢＣ－ドラゴン・バスター,ABC-Drachenbuster,ABC－드래곤 버스터
12591,Common,0000,a2015a52,a2015a52,No,#N/A,,Dragon Core Hexer,竜核の呪霊者,Drachenkernhexerin,용핵의 주령자
12592,Common,0000,3b080be8,3b080be8,No,#N/A,,Performapal Whim Witch,ＥＭウィム・ウィッチ,Künstlerkumpel Launekatze,EM 윔 위치
12593,Common,0000,4c0f3b7e,4c0f3b7e,No,#N/A,,Performapal Flip Hippo,ＥＭオールカバー・ヒッポ,Künstlerkumpel Ausgeflipptes Nilpferd,EM 올커버 히포
12594,Common,0000,d26baedd,d26baedd,No,#N/A,,Performapal Seal Eel,ＥＭシール・イール,Künstlerkumpel Robbenaal,EM 씰 일
12595,Common,0000,a56c9e4b,a56c9e4b,No,#N/A,,Performapal Changeraffe,ＥＭチェーンジラフ,Künstlerkumpel Kettengiraffe,EM 체인지라프
12596,Common,0000,3c65cff1,3c65cff1,No,#N/A,,Predaplant Flytrap,捕食植物フライ・ヘル,Raubpflanze Fliegenfalle,프레데터 플랜츠 플라이 헬
12597,Common,0000,4b62ff67,4b62ff67,No,#N/A,,Predaplant Moray Nepenthes,捕食植物モーレイ・ネペンテス,Raubpflanze Aalkannenpflanze,프레데터 플랜츠 모레이 네펜테스
12598,Common,0000,dbdde2f6,dbdde2f6,No,#N/A,,Predaplant Squid Drosera,捕食植物スキッド・ドロセーラ,Raubpflanze Tintentau,프레데터 플랜츠 스키드 드로세라
12599,Common,0000,acdad260,acdad260,No,#N/A,,Superheavy Samurai Soulpeacemaker,超重武者装留チュウサイ,Superstarker Samurai Seelenfriedensstifter,초중무사소울 츄우사이
12600,Common,0000,06826fd4,06826fd4,No,#N/A,,Cipher Twin Raptor,光波双顎機,Cipher-Zwillingsraptor,사이퍼 트윈 랩토르
12601,Common,0000,71855f42,71855f42,No,#N/A,,Cipher Mirror Knight,光波鏡騎士,Cipher-Spiegelritter,사이퍼 미러나이트
12602,Common,0000,e88c0ef8,e88c0ef8,No,#N/A,,Flower Cardian Clover with Boar,花札衛－萩に猪－,Blumen-Kartian Klee mit Wildschwein,카디언－싸리에 멧돼지－
12603,Common,0000,9f8b3e6e,9f8b3e6e,No,#N/A,,Flower Cardian Maple with Deer,花札衛－紅葉に鹿－,Blumen-Kartian Ahorn mit Reh,카디언－단풍에 사슴－
12604,Common,0000,01efabcd,01efabcd,No,#N/A,,Flower Cardian Peony with Butterfly,花札衛－牡丹に蝶－,Blumen-Kartian Pfingstrose mit Schmetterling,카디언－모란에 나비－
12605,Common,0000,76e89b5b,76e89b5b,No,#N/A,,Crystron Quan,水晶機巧－クオン,Kristron Quan,크리스트론－쿠온
12606,Common,0000,efe1cae1,efe1cae1,No,#N/A,,Crystron Citree,水晶機巧－シトリィ,Kristron Citree,크리스트론－시트리
12607,Common,0000,98e6fa77,98e6fa77,No,#N/A,,Crystron Prasiortle,水晶機巧－プラシレータ,Kristron Prasiöte,크리스트론－프라시레타
12608,Common,0000,0859e7e6,0859e7e6,No,#N/A,,Crystron Smiger,水晶機巧－スモーガー,Kristron Smiger,크리스트론－스모거
12609,Common,0000,7f5ed770,7f5ed770,No,#N/A,,Crystron Thystvern,水晶機巧－シストバーン,Kristron Thystvern,크리스트론－시스트번
12610,Common,0000,1f995e95,1f995e95,No,#N/A,,Crystron Rosenix,水晶機巧－ローズニクス,Kristron Rosenix,크리스트론－로즈닉스
12611,Common,0000,689e6e03,689e6e03,No,#N/A,,"True King Bahrastos, the Fathomer",真竜皇バハルストスＦ,"Wahrer König Bahrastos, der Fadenzählende",진룡황 바하루스토스F
12612,Common,0000,f1973fb9,f1973fb9,No,#N/A,,Raremetalfoes Bismugear,レアメタルフォーゼ・ビスマギア,Seltmetallfose-Wismurüstung,레어메탈포제 비스마기아
12613,Common,0000,86900f2f,86900f2f,No,#N/A,,Chemicritter Hydron Hawk,化合獣ハイドロン・ホーク,Chemiwesen Hydron Hawk,화합야수 하이드론 호크
12614,Common,0000,18f49a8c,18f49a8c,No,#N/A,,Chemicritter Carbo Crab,化合獣カーボン・クラブ,Chemiwesen Carbo Crab,화합야수 카본 크랩
12615,Common,0000,6ff3aa1a,6ff3aa1a,No,#N/A,,Chemicritter Oxy Ox,化合獣オキシン・オックス,Chemiwesen Oxy Ox,화합야수 옥신 옥스
12616,Common,0000,f6fafba0,f6fafba0,No,#N/A,,Poly-Chemicritter Dioxogre,進化合獣ダイオーキシン,Poly-Chemiwesen Dioxogre,진화합야수 다이오키신
12617,Common,0000,81fdcb36,81fdcb36,No,#N/A,,Poly-Chemicritter Hydragon,進化合獣ヒュードラゴン,Poly-Chemiwesen Hydragon,진화합야수 히드래곤
12618,Common,0000,1142d6a7,1142d6a7,No,#N/A,,Meteor Dragon Red-Eyes Impact,真紅眼の凶星竜－メテオ・ドラゴン,Meteordrache Rotäugiger Einschlag,붉은 눈의 흉성룡－메테오 드래곤
12619,Common,0000,6645e631,6645e631,No,#N/A,,PSY-Frame Multi-Threader,ＰＳＹフレーム・マルチスレッダー,PSI-Hüllen-Multithreader,PSY프레임 멀티스레더
12620,Common,0000,34b40d56,34b40d56,No,#N/A,,Graydle Slime Jr.,グレイドル・スライムＪｒ．,Graulien Schleim Jr.,그레이돌 슬라임Jr.
12621,Common,0000,43b33dc0,43b33dc0,No,#N/A,,Aromaseraphy Angelica,アロマセラフィ－アンゼリカ,Aromaseraphie Engelwurz,아로마세라피－안젤리카
12622,Common,0000,daba6c7a,daba6c7a,No,#N/A,,Doki Doki,怒気土器,Doki Doki,노기토기
12623,Common,0000,adbd5cec,adbd5cec,No,#N/A,,Torque Tune Gear,トルクチューン・ギア,Drehkraft-Abstimmgetriebe,토크튠 기어
12624,Common,0000,33d9c94f,33d9c94f,No,#N/A,,Pandora's Jewelry Box,パンドラの宝具箱,Schmuckkästchen der Pandora,판도라의 보구함
12625,Common,0000,44def9d9,44def9d9,No,#N/A,,Fairy Tail - Sleeper,妖精伝姫－ターリア,Märchenschweif - Schläfer,페어리테일－타리아
12626,Common,0000,ddd7a863,ddd7a863,No,#N/A,,Cyber Angel Vrash,サイバー・エンジェル－美朱濡－,Cyberengel - Vrash,사이버 엔젤－비슈누－
12627,Common,0000,aad098f5,aad098f5,No,#N/A,,"Sauravis, the Ancient and Ascended",古聖戴サウラヴィス,"Sauravis, der Alte und Aufgestiegene",고성대 사우라비스
12628,Common,0000,3a6f8564,3a6f8564,No,#N/A,,Starving Venom Fusion Dragon,スターヴ・ヴェノム・フュージョン・ドラゴン,Hungergift-Fusionsdrache,스타브 베놈 퓨전 드래곤
12629,Common,0000,4d68b5f2,4d68b5f2,No,#N/A,,Fullmetalfoes Alkahest,フルメタルフォーゼ・アルカエスト,Vollmetallfose-Alkahest,풀메탈포제 알카에스트
12630,Common,0000,2daf3c17,2daf3c17,No,#N/A,,Metalfoes Mithrilium,メタルフォーゼ・ミスリエル,Metallfose-Mithrilium,메탈포제 미스리엘
12631,Common,0000,5aa80c81,5aa80c81,No,#N/A,,Meteor Black Comet Dragon,流星竜メテオ・ブラック・ドラゴン,Meteorschwarzer Kometendrache,유성룡 메테오 블랙 드래곤
12632,Common,0000,c3a15d3b,c3a15d3b,No,#N/A,,Superheavy Samurai Ninja Sarutobi,超重忍者サルト－Ｂ,Superstarker Samurai Ninja Sarutobi,초중첩자 사루토－B
12633,Common,0000,b4a66dad,b4a66dad,No,#N/A,,Flower Cardian Boardefly,花札衛－猪鹿蝶－,Blumen-Kartian Wildschweinrehtterling,카디언－이노시카쵸－
12634,Common,0000,2ac2f80e,2ac2f80e,No,#N/A,,Crystron Quandax,水晶機巧－クオンダム,Kristron Quandax,크리스트론－쿠온담
12635,Common,0000,5dc5c898,5dc5c898,No,#N/A,,Crystron Ametrix,水晶機巧－アメトリクス,Kristron Ametrix,크리스트론－아메트릭스
12636,Common,0000,c4cc9922,c4cc9922,No,#N/A,,Crystron Phoenix,水晶機巧－フェニキシオン,Kristron Phönix,크리스트론－피니키시온
12637,Common,0000,b3cba9b4,b3cba9b4,No,#N/A,,Aromaseraphy Rosemary,アロマセラフィ－ローズマリー,Aromaseraphie Rosmarin,아로마세라피－로즈마리
12638,Common,0000,2374b425,2374b425,No,#N/A,,"Denglong, First of the Yang Zing",源竜星－ボウテンコウ,"Denglong, Erster der Yang Zing",원룡성－보우텐코우
12639,Common,0000,547384b3,547384b3,No,#N/A,,Dark Requiem Xyz Dragon,ダーク・レクイエム・エクシーズ・ドラゴン,Finsterer Requiem-Xyz-Drache,다크 레퀴엠 엑시즈 드래곤
12640,Common,0000,62eeaad0,62eeaad0,No,#N/A,,Vola-Chemicritter Methydraco,超化合獣メタン・ハイド,Vola-Chemiwesen Methydraco,초화합야수 메탄 하이드
12641,Common,0000,15e99a46,15e99a46,No,#N/A,,Darktellarknight Batlamyus,煉獄の騎士　ヴァトライムス,Finsternritter Batlamyus,테라나이트 바트라이무스
12642,Common,0000,8ce0cbfc,8ce0cbfc,No,#N/A,,Toadally Awesome,餅カエル,Krötellig umwerfend,떡 깨구리
12643,Common,0000,fbe7fb6a,fbe7fb6a,No,#N/A,,Amazing Pendulum,アメイジング・ペンデュラム,Fantastisches Pendel,어메이징 펜듈럼
12644,Common,0000,65836ec9,65836ec9,No,#N/A,,The Phantom Knights' Rank-Up-Magic Launch,ＲＵＭ－幻影騎士団ラウンチ,Rangsteigerungszauber-Start für die Phantomritter,RUM－팬텀 나이츠 라운치
12645,Common,0000,12845e5f,12845e5f,No,#N/A,,Flower Stacking,花積み,Blumen stapeln,하나즈미
12646,Common,0000,8b8d0fe5,8b8d0fe5,No,#N/A,,Super Koi Koi,超こいこい,Super-Koi-Koi,초코이코이
12647,Common,0000,fc8a3f73,fc8a3f73,No,#N/A,,Crystolic Potential,クリスタルＰ,Kristolisches Potenzial,크리스탈P
12648,Common,0000,6c3522e2,6c3522e2,No,#N/A,,Fullmetalfoes Fusion,重錬装融合,Vollmetallfose-Fusion,풀메탈포제 퓨전
12649,Common,0000,1b321274,1b321274,No,#N/A,,Catalyst Field,化合電界,Katalysatorfeld,스파크 필드
12650,Common,0000,7bf59b91,7bf59b91,No,#N/A,,Red-Eyes Insight,レッドアイズ・インサイト,Rotäugiger Einblick,붉은 눈 인사이트
12651,TCG/OCG,0000,0cf2ab07,226777ab,Yes,Yes,,Igknights Unite,イグナイト・ユナイト,Feueritter vereinigt,이그나이트 유나이트
12652,Common,0000,95fbfabd,95fbfabd,No,#N/A,,Tellarknight Genesis,創星の因子,Sternritter-Entstehung,제네시스 테라나이트
12653,Common,0000,e2fcca2b,e2fcca2b,No,#N/A,,A Cell Recombination Device,「Ａ」細胞組み換え装置,„A“-Zellen-Rekombinationsgerät,A 세포 변환 장치
12654,TCG/OCG,0000,7c985f88,520d8324,Yes,Yes,,Sprite's Blessing,精霊の祝福,Segen des Kobolds,정령의 축복
12655,Common,0000,0b9f6f1e,0b9f6f1e,No,#N/A,,Pot of Acquisitiveness,大欲な壺,Topf der Gewinnsucht,대욕의 항아리
12656,Common,0000,92963ea4,92963ea4,No,#N/A,,Quarantine,検疫,Quarantäne,검역
12657,Common,0000,e5910e32,e5910e32,No,#N/A,,King's Synchro,王者の調和,Synchro des Königs,킹스 싱크로
12658,Common,0000,752e13a3,752e13a3,No,#N/A,,Double Cipher,二重光波,Doppel-Cipher,더블 사이퍼
12659,Common,0000,02292335,02292335,No,#N/A,,Cipher Bit,光波防輪,Cipher-Bit,사이퍼 비트
12660,Common,0000,50d8c852,50d8c852,No,#N/A,,Fraud Freeze,イカサマ御法度,Schummeln verboten,사기 금지
12661,Common,0000,27dff8c4,27dff8c4,No,#N/A,,Crystron Entry,クリストロン・エントリー,Kristron-Zugang,크리스트론 엔트리
12662,Common,0000,bed6a97e,bed6a97e,No,#N/A,,Crystron Impact,クリストロン・インパクト,Kristron-Einschlag,크리스트론 임팩트
12663,Common,0000,c9d199e8,c9d199e8,No,#N/A,,Burnout,完全燃焼,Ausbrennen,번아웃
12664,Common,0000,57b50c4b,57b50c4b,No,#N/A,,PSY-Frame Accelerator,ＰＳＹフレーム・アクセラレーター,PSI-Hüllenbeschleuniger,PSY프레임 엑셀러레이터
12665,Common,0000,20b23cdd,20b23cdd,No,#N/A,,Graydle Combat,グレイドル・コンバット,Graulien-Kampf,그레이돌 컴배트
12666,Common,0000,b9bb6d67,b9bb6d67,No,#N/A,,Qlife's End,機殻の凍結,Ende der Qliebe,클리포트 다운
12667,Common,0000,cebc5df1,cebc5df1,No,#N/A,,Nine Pillars of Yang Zing,竜星の九支,Neun Säulen von Yang Zing,룡성의 구지
12668,Common,0000,5e034060,5e034060,No,#N/A,,Dimensional Barrier,次元障壁,Dimensionsbarriere,차원 장벽
12669,Common,0000,290470f6,290470f6,No,#N/A,,Summon Gate,サモン・ゲート,Beschwörungstor,서몬 게이트
12670,Common,0000,49c3f913,49c3f913,No,#N/A,,Present Card,プレゼントカード,Geschenkekarte,선물 카드
12671,Common,0000,3ec4c985,3ec4c985,No,#N/A,,Divine Serpent Geh,蛇神ゲー,Himmlische Schlange Geh,사신 게
12672,TCG/OCG,0000,a7cd983f,89584493,Yes,Yes,,Silent Paladin,沈黙の魔導剣士－サイレント・パラディン,Schweigsamer Paladin,침묵의 마도검사－사일런트 파라딘
12673,Common,0000,d0caa8a9,d0caa8a9,No,#N/A,,Performapal Handsamuraiger,ＥＭハンサムライガー,Künstlerkumpel Hübschsamuraiger,EM 핸사무라이거
12674,Common,0000,4eae3d0a,4eae3d0a,No,#N/A,,Patchwork Fluffal,パッチワーク・ファーニマル,Patchwork-Kuscheltier,패치워크 퍼니멀
12675,Common,0000,39a90d9c,39a90d9c,No,#N/A,,Ancient Gear Gadget,古代の歯車機械,Antiker Antriebsapparat,앤틱 기어 가제트
12676,Common,0000,a0a05c26,a0a05c26,No,#N/A,,Ancient Gear Reactor Dragon,古代の機械熱核竜,Antiker Antriebsreaktordrache,앤틱 기어 리액터 드래곤
12677,Common,0000,d7a76cb0,d7a76cb0,No,#N/A,,Ancient Gear Hydra,古代の機械合成竜,Antike Antriebshydra,앤틱 기어 히드라
12678,Common,0000,47187121,47187121,No,#N/A,,Ancient Gear Wyvern,古代の機械飛竜,Antiker Antriebswyvern,앤틱 기어 와이반
12679,Common,0000,301f41b7,301f41b7,No,#N/A,,Ancient Gear Catapult,古代の機械射出機,Antikes Antriebskatapult,앤틱 기어 캐터펄트
12680,TCG/OCG,0000,ce5be5dc,e0ce3970,Yes,Yes,,Ancient Gear Fortress,古代の機械要塞,Antike Antriebsfestung,앤틱 기어 포트리스
12682,Common,0000,205584f0,205584f0,No,#N/A,,Magical Something,マジックアブソーバー,Magisches Etwas,매직앱소버
12683,Common,0000,5752b466,5752b466,No,#N/A,,Ninjitsu Art Notebook,隠密忍法帖,Ninjitsu-Kunst-Schriftrolle,은밀인법첩
12684,Common,0000,c93621c5,c93621c5,No,#N/A,,Subterror Nemesis Warrior,サブテラーの戦士,Unterterror-Erzfeind Krieger,서브테러의 전사
12685,Common,0000,be311153,be311153,No,#N/A,,Subterror Behemoth Umastryx,サブテラーマリス・リグリアード,Unterterror-Behemoth Umastryx,서브테러마리스 리그리어드
12686,Common,0000,273840e9,273840e9,No,#N/A,,Subterror Behemoth Stalagmo,サブテラーマリス・ジブラタール,Unterterror-Behemoth Stalagmo,서브테러마리스 지브라타르
12687,Common,0000,503f707f,503f707f,No,#N/A,,The Hidden City,地中界シャンバラ,Die versteckte Stadt,지중계 샴발라
12688,Common,0000,c0806dee,c0806dee,No,#N/A,,SPYRAL Super Agent,ＳＰＹＲＡＬ－ダンディ,SPIORAL-Superagent,SPYRAL－댄디
12689,Common,0000,b7875d78,b7875d78,No,#N/A,,SPYRAL Quik-Fix,ＳＰＹＲＡＬ－ジーニアス,SPIORAL-Schnellreparatur,SPYRAL－지니어스
12690,Common,0000,d740d49d,d740d49d,No,#N/A,,SPYRAL GEAR - Drone,ＳＰＹＲＡＬ　ＧＥＡＲ－ドローン,SPIORAL-AUSRÜSTUNG - Drohne,SPYRAL GEAR－드론
12691,Common,0000,a047e40b,a047e40b,No,#N/A,,SPYRAL GEAR - Big Red,ＳＰＹＲＡＬ　ＧＥＡＲ－ビッグ・レッド,SPIORAL-AUSRÜSTUNG - Der große Rote,SPYRAL GEAR－빅 레드
12692,Common,0000,394eb5b1,394eb5b1,No,#N/A,,Krystal Dragon,クリスタル・ドラゴン,Cristalldrache,크리스탈 드래곤
12693,Common,0000,4e498527,4e498527,No,#N/A,,Performapal Lebellman,ＥＭレ・ベルマン,Künstlerkumpel Stufenportier,EM 레 벨맨
12694,Common,0000,d02d1084,d02d1084,No,#N/A,,Destiny HERO - Dangerous,Ｄ－ＨＥＲＯ　デッドリーガイ,Schicksals-HELD - Dangerous,데스티니 히어로 데들리 가이
12695,Common,0000,a72a2012,a72a2012,No,#N/A,,Red Rising Dragon,レッド・ライジング・ドラゴン,Roter aufsteigender Drache,레드 라이징 드래곤
12696,Common,0000,3e2371a8,3e2371a8,No,#N/A,,Galaxy-Eyes Cipher Blade Dragon,銀河眼の光波刃竜,Galaxieaugen-Cipherklingen-Drache,갤럭시아이즈 사이퍼 블레이드 드래곤
12697,Common,0000,4924413e,4924413e,No,#N/A,,Abyss Actor - Trendy Understudy,魔界劇団－ダンディ・バイプレイヤー,Abgrundschauspieler - Angesagter Ersatzdarsteller,마계극단－댄디 바이플레이어
12698,Common,0000,d99b5caf,d99b5caf,No,#N/A,,Performapal Odd-Eyes Metal Claw,ＥＭオッドアイズ・メタル・クロウ,Künstlerkumpel Buntäugige Metallklaue,EM 오드아이즈 메탈 크로우
12701,Common,0000,70473575,70473575,No,#N/A,,Performapal Gold Fang,ＥＭゴールド・ファング,Künstlerkumpel Goldener Reißzahn,EM 골드 팽
12702,Common,0000,e94e64cf,e94e64cf,No,#N/A,,Destiny HERO - Drilldark,Ｄ－ＨＥＲＯ　ドリルガイ,Schicksals-HELD - Drilldark,데스티니 히어로 드릴 가이
12703,Common,0000,9e495459,9e495459,No,#N/A,,Destiny HERO - Dynatag,Ｄ－ＨＥＲＯ　ダイナマイトガイ,Schicksals-HELD - Dynatag,데스티니 히어로 다이너마이트 가이
12704,Common,0000,002dc1fa,002dc1fa,No,#N/A,,Destiny HERO - Decider,Ｄ－ＨＥＲＯ　ディシジョンガイ,Schicksals-HELD - Decider,데스티니 히어로 디시젼 가이
12705,Common,0000,772af16c,772af16c,No,#N/A,,Destiny HERO - Dystopia,Ｄ－ＨＥＲＯ　ディストピアガイ,Schicksals-HELD - Dystopia,데스티니 히어로 디스토피아 가이
12706,Common,0000,ee23a0d6,ee23a0d6,No,#N/A,,Destiny HERO - Dark Angel,Ｄ－ＨＥＲＯ　ダークエンジェル,Schicksals-HELD - Dark Angel,데스티니 히어로 다크엔젤
12707,Common,0000,99249040,99249040,No,#N/A,,Destiny HERO - Celestial,Ｄ－ＨＥＲＯ　ディバインガイ,Schicksals-HELD - Celestial,데스티니 히어로 디바인 가이
12708,Common,0000,099b8dd1,099b8dd1,No,#N/A,,D Cubed,Ｄ３,D-Würfel,D3
12709,Common,0000,7e9cbd47,7e9cbd47,No,#N/A,,D-Fusion,Ｄ－フュージョン,D-Fusion,D－퓨전
